Frequency [Hz],PSD [m/s^2]^2/Hz
379.224532623951,6.63076304717113e-13
379.380785006573,1.5855256124133e-12
379.537037389195,5.72598448765083e-13
379.693289771817,1.95532638718232e-12
379.849542154439,7.47693862318356e-13
380.005794537061,1.08248831526338e-12
380.162046919684,1.08101329911275e-12
380.318299302306,8.80279111962031e-13
380.474551684928,1.15751068349012e-12
380.63080406755,2.18159488074829e-12
380.787056450172,9.2897117476471e-13
380.943308832794,5.47537585662985e-12
381.099561215416,2.47686045420845e-12
381.255813598039,1.83207970106746e-12
381.412065980661,7.19119212453706e-13
381.568318363283,1.56226051912497e-12
381.724570745905,5.25206690046328e-12
381.880823128527,2.06419582590115e-12
382.037075511149,9.1647752245025e-13
382.193327893771,3.86330677646501e-12
382.349580276394,2.42436972804456e-12
382.505832659016,3.26981806027554e-13
382.662085041638,5.81830906552453e-12
382.81833742426,2.45986413135797e-12
382.974589806882,2.9853490960064e-12
383.130842189504,1.52449884217724e-12
383.287094572126,1.40834970327246e-13
383.443346954749,5.83391919753957e-12
383.599599337371,3.62856657407009e-12
383.755851719993,4.19009406775629e-11
383.912104102615,5.61284679631177e-11
384.068356485237,3.87505999154277e-11
384.224608867859,3.67613963802906e-13
384.380861250482,6.42500188319715e-11
384.537113633104,3.8440869633734e-11
384.693366015726,2.17609158824788e-12
384.849618398348,2.22140555577928e-12
385.00587078097,5.85631857695261e-12
385.162123163592,4.70783318750919e-12
385.318375546214,4.23994085454758e-13
385.474627928837,1.35247879100399e-12
385.630880311459,6.41466750207128e-12
385.787132694081,4.98190446353153e-12
385.943385076703,1.41412218070898e-13
386.099637459325,3.20176256610056e-12
386.255889841947,1.17900455808964e-11
386.412142224569,3.89295078481461e-11
386.568394607192,2.94680709628793e-11
386.724646989814,1.36465552521969e-11
386.880899372436,2.33855647408706e-11
387.037151755058,1.19082772403052e-11
387.19340413768,3.07626259668669e-12
387.349656520302,3.57234250684915e-12
387.505908902924,3.04287580100134e-11
387.662161285547,1.58651199482153e-11
387.818413668169,2.29165627054608e-12
387.974666050791,1.44283774969983e-12
388.130918433413,1.01569879213188e-11
388.287170816035,6.67045013938166e-12
388.443423198657,6.16465762807425e-13
388.599675581279,2.49821136049884e-12
388.755927963902,5.20054896228166e-12
388.912180346524,4.9990610139453e-12
389.068432729146,1.05925866818899e-11
389.224685111768,9.89276294648055e-12
389.38093749439,2.78191585896677e-12
389.537189877012,2.97923987639175e-12
389.693442259634,1.16092479292281e-11
389.849694642257,7.34835543348389e-12
390.005947024879,1.08190548869723e-12
390.162199407501,3.54217482007671e-14
390.318451790123,1.23628834146232e-12
390.474704172745,2.05048384782333e-12
390.630956555367,7.28677953007593e-13
390.78720893799,2.33159232174313e-12
390.943461320612,2.11840923152728e-12
391.099713703234,2.40027026002797e-12
391.255966085856,4.3954389600538e-12
391.412218468478,1.44769569091386e-12
391.5684708511,7.33560170401102e-13
391.724723233722,6.71854748792733e-12
391.880975616345,5.7790984214674e-13
392.037227998967,4.26324244870707e-12
392.193480381589,2.88829511431413e-12
392.349732764211,3.99794280259959e-12
392.505985146833,3.08512728080432e-12
392.662237529455,1.04173172902422e-12
392.818489912077,5.00211990324287e-12
392.9747422947,1.03786164441429e-11
393.130994677322,4.08837359073425e-12
393.287247059944,1.85574795553742e-13
393.443499442566,7.93272815727231e-13
393.599751825188,2.94548488217114e-12
393.75600420781,3.23859647719163e-12
393.912256590432,3.55744568173411e-12
394.068508973055,3.06839384864419e-12
394.224761355677,3.45065968439195e-12
394.381013738299,2.83106783176802e-12
394.537266120921,2.8804007584361e-13
394.693518503543,5.30799258380075e-14
394.849770886165,9.39538469113184e-14
395.006023268788,5.3440471020838e-14
395.16227565141,2.6564013259338e-12
395.318528034032,9.14845648134196e-13
395.474780416654,2.2166487900339e-12
395.631032799276,5.72170118352591e-12
395.787285181898,7.86009629043862e-13
395.94353756452,1.09343992571155e-12
396.099789947143,3.20809074027079e-12
396.256042329765,1.01229898251351e-12
396.412294712387,1.60254361729946e-12
396.568547095009,7.97745744395322e-12
396.724799477631,1.23009893662947e-11
396.881051860253,1.90856997719732e-12
397.037304242875,4.97390316001374e-12
397.193556625498,4.00422411232178e-12
397.34980900812,5.48689990500322e-12
397.506061390742,1.68290840236994e-11
397.662313773364,5.41318178734801e-12
397.818566155986,6.72641997864475e-12
397.974818538608,5.85540714129523e-12
398.13107092123,1.45608556678036e-12
398.287323303853,2.67243123639679e-12
398.443575686475,3.65458736701213e-12
398.599828069097,1.37806889515411e-13
398.756080451719,1.76967808837051e-12
398.912332834341,4.18053717261337e-12
399.068585216963,1.82004461935458e-11
399.224837599585,2.11194876741691e-11
399.381089982208,2.35816390551979e-11
399.53734236483,1.39034623827428e-11
399.693594747452,1.22455843329316e-11
399.849847130074,2.72737272468451e-11
400.006099512696,2.33634486262857e-11
400.162351895318,1.06855457309339e-11
400.31860427794,1.1500603226101e-11
400.474856660563,1.02915334636951e-11
400.631109043185,8.00356155950606e-12
400.787361425807,3.13406380172271e-12
400.943613808429,1.53223155746213e-12
401.099866191051,1.3289739100782e-12
401.256118573673,1.2566356136049e-12
401.412370956296,5.27221959524696e-13
401.568623338918,2.15156919711264e-12
401.72487572154,1.05325478896367e-11
401.881128104162,8.03327224092554e-12
402.037380486784,2.21552676422495e-11
402.193632869406,9.94248775283143e-12
402.349885252028,1.67626407058194e-11
402.506137634651,6.87630635287962e-12
402.662390017273,1.78679158505149e-12
402.818642399895,5.74069214570631e-11
402.974894782517,7.94615010908655e-11
403.131147165139,3.15008146305215e-11
403.287399547761,2.49483718642722e-11
403.443651930383,7.15977267347229e-12
403.599904313006,3.0113543252438e-12
403.756156695628,4.7837837799871e-12
403.91240907825,1.25789562360163e-11
404.068661460872,4.65019964042264e-11
404.224913843494,5.89974862355417e-11
404.381166226116,3.44597863585063e-11
404.537418608738,9.42541395283001e-12
404.693670991361,1.92905491699878e-11
404.849923373983,7.16854421968481e-11
405.006175756605,4.63976964910322e-11
405.162428139227,6.71812277803484e-12
405.318680521849,3.51164226003528e-13
405.474932904471,1.1825997685422e-11
405.631185287094,8.42870129865497e-11
405.787437669716,4.41132989923544e-11
405.943690052338,3.8659477083102e-12
406.09994243496,6.26575109621555e-12
406.256194817582,2.33495979022166e-11
406.412447200204,1.66235022830803e-10
406.568699582826,1.71524039861682e-10
406.724951965448,6.23639229109401e-11
406.881204348071,1.4788313588894e-11
407.037456730693,4.00271429259749e-11
407.193709113315,2.17192583595775e-11
407.349961495937,6.80488035131192e-12
407.506213878559,1.01086490187429e-11
407.662466261181,4.68675740066494e-11
407.818718643804,3.68380506939014e-11
407.974971026426,1.26336952860805e-10
408.131223409048,1.45687157186644e-10
408.28747579167,1.22841779953102e-10
408.443728174292,2.03029809536221e-10
408.599980556914,2.0384936807775e-10
408.756232939536,9.58898875560668e-11
408.912485322159,4.44669486040941e-11
409.068737704781,4.64659256086311e-11
409.224990087403,4.44711485903386e-11
409.381242470025,2.55681212145603e-11
409.537494852647,5.07786519856199e-11
409.693747235269,1.52142186923195e-11
409.849999617891,8.91593445336956e-12
410.006252000514,1.02350509394957e-11
410.162504383136,7.35621668039008e-11
410.318756765758,1.85156969055131e-11
410.47500914838,3.4005676502446e-11
410.631261531002,1.92644448649083e-11
410.787513913624,2.28001185600851e-12
410.943766296247,1.81360100247111e-11
411.100018678869,8.48029733198373e-12
411.256271061491,2.15815322295401e-12
411.412523444113,7.49167022974913e-12
411.568775826735,1.68350777865895e-11
411.725028209357,4.96325116752585e-11
411.881280591979,5.18067009306063e-11
412.037532974602,9.4178982791015e-12
412.193785357224,1.60822085713783e-11
412.350037739846,8.18504317315247e-11
412.506290122468,5.33294385655359e-11
412.66254250509,2.33428257271875e-11
412.818794887712,2.1004789133881e-11
412.975047270334,2.09514548300307e-11
413.131299652957,2.23784023398281e-12
413.287552035579,1.75854371235961e-11
413.443804418201,3.97264598380384e-12
413.600056800823,1.85311806453831e-11
413.756309183445,1.83742072115252e-11
413.912561566067,8.09405293694849e-11
414.068813948689,6.45780537044475e-11
414.225066331312,5.22184394205816e-11
414.381318713934,7.94148797416424e-11
414.537571096556,1.17465096543018e-10
414.693823479178,6.18070810292135e-11
414.8500758618,3.3688242249257e-11
415.006328244422,1.14154189488725e-11
415.162580627044,2.70997703550699e-11
415.318833009667,5.16012145860181e-11
415.475085392289,4.34881999168141e-11
415.631337774911,2.49696207213328e-11
415.787590157533,4.06170418119668e-11
415.943842540155,2.19465680959576e-11
416.100094922777,8.51307711703447e-13
416.2563473054,4.89888700395787e-12
416.412599688022,4.68675360446153e-11
416.568852070644,1.07758126093198e-10
416.725104453266,4.83318390128597e-11
416.881356835888,2.89609045369917e-11
417.03760921851,2.16894979365153e-11
417.193861601132,5.78510502388131e-12
417.350113983755,7.44826331639996e-12
417.506366366377,4.00914081632764e-12
417.662618748999,1.07802119889731e-11
417.818871131621,1.68644607551036e-11
417.975123514243,3.36102280319759e-11
418.131375896865,2.36238517869488e-11
418.287628279487,1.75236913269207e-11
418.44388066211,1.6546496121767e-11
418.600133044732,4.64391863807746e-11
418.756385427354,6.29065186147412e-11
418.912637809976,4.37248045358012e-11
419.068890192598,2.06117976005844e-11
419.22514257522,4.61449492121807e-11
419.381394957842,3.06905303119159e-11
419.537647340465,2.4972181860894e-11
419.693899723087,2.95716150598815e-12
419.850152105709,1.01366055719949e-11
420.006404488331,5.83766322709294e-11
420.162656870953,1.04598773250286e-10
420.318909253575,2.21925961159393e-11
420.475161636197,4.30673116581937e-11
420.63141401882,5.68396888220545e-11
420.787666401442,1.02774276624383e-10
420.943918784064,4.31082840363669e-13
421.100171166686,3.83720716244749e-11
421.256423549308,3.46601281019625e-10
421.41267593193,3.35091431490933e-10
421.568928314552,1.43868553388795e-10
421.725180697175,2.33228269705094e-10
421.881433079797,1.62886751643536e-10
422.037685462419,1.85924256494995e-10
422.193937845041,1.22533202743711e-10
422.350190227663,3.43645854949171e-12
422.506442610285,2.32627181159447e-11
422.662694992908,2.3223139110808e-11
422.81894737553,6.01041225507349e-12
422.975199758152,8.97240546932542e-12
423.131452140774,2.08949434921803e-11
423.287704523396,7.30641154555437e-11
423.443956906018,2.2466745237679e-13
423.60020928864,6.03624089152636e-11
423.756461671263,4.35187384972466e-11
423.912714053885,5.00347614715403e-12
424.068966436507,8.75930672869542e-11
424.225218819129,1.04391119702705e-10
424.381471201751,2.55127958926128e-10
424.537723584373,5.36975277612799e-11
424.693975966995,4.14455396139896e-12
424.850228349618,4.02137970970415e-11
425.00648073224,3.13980936534327e-11
425.162733114862,1.93591526356559e-10
425.318985497484,4.73234560900119e-10
425.475237880106,3.22253913094725e-10
425.631490262728,1.87519929808312e-10
425.78774264535,1.51197213992704e-10
425.943995027973,1.30651426769856e-10
426.100247410595,8.37954476545728e-10
426.256499793217,6.44416703294993e-10
426.412752175839,1.3074375843198e-10
426.569004558461,2.41290814327857e-10
426.725256941083,8.26227452991945e-11
426.881509323705,4.31910679964378e-10
427.037761706328,4.11865713918465e-10
427.19401408895,3.48608061549727e-10
427.350266471572,2.42933881067718e-10
427.506518854194,4.45518221256512e-10
427.662771236816,3.51205843931067e-11
427.819023619438,5.69992238191026e-10
427.97527600206,4.3862747536722e-10
428.131528384683,4.21204564447777e-10
428.287780767305,1.40181696014902e-09
428.444033149927,2.06552874171252e-09
428.600285532549,7.09210394760074e-10
428.756537915171,4.7375134191505e-10
428.912790297793,5.37252885689437e-11
429.069042680416,7.16254097232852e-12
429.225295063038,9.42595598538909e-11
429.38154744566,9.1704180699402e-10
429.537799828282,8.91301558406194e-10
429.694052210904,1.98084011204592e-10
429.850304593526,4.15025981656938e-11
430.006556976148,7.99097705975731e-11
430.162809358771,3.31198015455345e-11
430.319061741393,1.46123562991359e-10
430.475314124015,9.07586727498904e-11
430.631566506637,8.0508429022122e-11
430.787818889259,4.46079236222027e-11
430.944071271881,7.42369295621484e-11
431.100323654503,2.16669274083297e-11
431.256576037126,1.20566802633132e-11
431.412828419748,3.68789445823955e-11
431.56908080237,1.10030470353672e-10
431.725333184992,2.25546453095603e-10
431.881585567614,1.54054842758877e-10
432.037837950236,1.10371500831811e-10
432.194090332859,8.55117778860052e-11
432.350342715481,1.07320831227057e-11
432.506595098103,1.12122645932874e-11
432.662847480725,2.32408375563823e-11
432.819099863347,1.8707592380307e-12
432.975352245969,5.63140338568476e-12
433.131604628591,8.20999592359286e-12
433.287857011214,1.15597597769094e-12
433.444109393836,9.17270900304499e-12
433.600361776458,1.23190136657296e-11
433.75661415908,5.28212617788167e-12
433.912866541702,5.21024019883381e-11
434.069118924324,3.92461659166171e-11
434.225371306946,3.03256381566764e-11
434.381623689569,1.64234673207012e-11
434.537876072191,5.47131680911228e-11
434.694128454813,3.43100843551022e-11
434.850380837435,3.81312984585514e-11
435.006633220057,1.08311511280984e-11
435.162885602679,6.1571744227505e-12
435.319137985301,5.66881490442714e-12
435.475390367924,1.45848181189144e-11
435.631642750546,8.42628448238374e-12
435.787895133168,7.32286750142808e-12
435.94414751579,5.55990605115108e-12
436.100399898412,5.01934324641135e-12
436.256652281034,4.89859919228833e-13
436.412904663656,1.40287714349538e-11
436.569157046279,1.2559051350102e-11
436.725409428901,1.55591523442995e-11
436.881661811523,7.28423092688441e-12
437.037914194145,2.50254480584423e-11
437.194166576767,2.83621893164904e-11
437.350418959389,5.26918774154571e-11
437.506671342011,1.39206978766442e-10
437.662923724634,9.36404362272493e-10
437.819176107256,1.42497755336001e-09
437.975428489878,7.83630231144415e-10
438.1316808725,5.46446508630804e-09
438.287933255122,1.15817135710871e-08
438.444185637744,1.56742676157011e-09
438.600438020367,3.83815710051721e-10
438.756690402989,1.37541885032315e-09
438.912942785611,6.00024772640636e-10
439.069195168233,5.58182509341484e-12
439.225447550855,1.13923052958332e-11
439.381699933477,1.5236936552963e-11
439.537952316099,3.67249348065485e-11
439.694204698722,8.92885609285211e-12
439.850457081344,3.52817602257279e-11
440.006709463966,6.86784331345685e-13
440.162961846588,2.77201135744675e-11
440.31921422921,1.96690005121433e-11
440.475466611832,2.18894793923888e-11
440.631718994454,2.40435191835164e-11
440.787971377077,4.41658638778176e-11
440.944223759699,4.01579166540351e-11
441.100476142321,6.3895190407952e-11
441.256728524943,4.222747683218e-11
441.412980907565,6.96710299900111e-12
441.569233290187,8.86904424374954e-12
441.725485672809,2.63923505704248e-11
441.881738055432,5.9038295308478e-11
442.037990438054,1.47709127569971e-11
442.194242820676,4.91755956837517e-12
442.350495203298,1.78650549071777e-11
442.50674758592,1.24949566860496e-11
442.662999968542,1.81913333107971e-11
442.819252351164,2.26076253607192e-11
442.975504733787,4.14280295018458e-11
443.131757116409,1.3875298268916e-10
443.288009499031,1.24635835832651e-10
443.444261881653,2.82565257436051e-11
443.600514264275,7.11563124146584e-11
443.756766646897,2.49313078638247e-10
443.913019029519,6.79807774100195e-11
444.069271412142,2.36630877038658e-12
444.225523794764,3.25278734634262e-11
444.381776177386,1.43365031591038e-10
444.538028560008,6.50477086275724e-11
444.69428094263,3.95721175208268e-12
444.850533325252,2.29179370317127e-11
445.006785707875,1.13334761231406e-10
445.163038090497,9.72450089835171e-11
445.319290473119,5.61734914573759e-11
445.475542855741,2.83809867719234e-11
445.631795238363,2.15233834437211e-11
445.788047620985,1.71449100369076e-10
445.944300003607,3.28510951190913e-10
446.10055238623,1.05806922451064e-10
446.256804768852,1.06152308619914e-11
446.413057151474,3.7343813726528e-11
446.569309534096,5.93920653016982e-11
446.725561916718,7.34093523075384e-11
446.88181429934,5.34432551779266e-11
447.038066681962,1.02435859905282e-11
447.194319064585,9.06213020955048e-10
447.350571447207,1.37687025652001e-09
447.506823829829,8.64185189743534e-11
447.663076212451,1.14304245750158e-12
447.819328595073,2.55847384040801e-10
447.975580977695,1.30557635522483e-09
448.131833360317,2.83927749122014e-09
448.28808574294,1.15123499040602e-09
448.444338125562,7.54341126957392e-11
448.600590508184,1.29876731482311e-10
448.756842890806,1.74424745386021e-10
448.913095273428,9.14599376284853e-11
449.06934765605,7.70566538490176e-12
449.225600038672,3.18619839746753e-11
449.381852421295,4.98764512698775e-11
449.538104803917,7.30908200112486e-11
449.694357186539,3.33390499725848e-11
449.850609569161,2.64580093499955e-11
450.006861951783,8.16155836983434e-11
450.163114334405,1.00627646975923e-10
450.319366717028,2.55425823789122e-11
450.47561909965,1.96101178104379e-11
450.631871482272,4.49783366491821e-11
450.788123864894,2.01347486002318e-12
450.944376247516,5.31720183980823e-11
451.100628630138,1.53882091131162e-10
451.25688101276,5.82184726506958e-11
451.413133395383,5.12193481285738e-11
451.569385778005,4.5926828421621e-11
451.725638160627,6.77413078726381e-11
451.881890543249,2.88412639257866e-11
452.038142925871,4.38666454411775e-11
452.194395308493,6.7254138676531e-11
452.350647691115,1.26408229498452e-11
452.506900073738,6.75181498327483e-11
452.66315245636,1.22346860662678e-10
452.819404838982,3.01064202609555e-11
452.975657221604,6.9143598482339e-12
453.131909604226,5.10944705922148e-11
453.288161986848,1.10588711530002e-11
453.444414369471,2.49519585165508e-11
453.600666752093,5.77567711577797e-12
453.756919134715,3.78201806585196e-11
453.913171517337,8.84515431186847e-11
454.069423899959,6.60352144128438e-11
454.225676282581,8.3636045151571e-11
454.381928665203,2.79096937298015e-10
454.538181047826,4.64106818497126e-10
454.694433430448,3.59848777927607e-10
454.85068581307,3.37221799217915e-10
455.006938195692,1.5669614543975e-10
455.163190578314,5.54326523763657e-12
455.319442960936,2.6187608153104e-11
455.475695343558,1.07879821906348e-11
455.631947726181,1.37296184409783e-11
455.788200108803,1.00082007559607e-11
455.944452491425,2.68302733556108e-11
456.100704874047,7.73819518236443e-12
456.256957256669,2.87732845463803e-11
456.413209639291,2.58201457407567e-11
456.569462021913,2.08142971803977e-12
456.725714404536,2.82438094166671e-11
456.881966787158,5.67455271174569e-11
457.03821916978,1.95795252057218e-11
457.194471552402,4.47520295946315e-11
457.350723935024,5.63898466896404e-11
457.506976317646,1.30071536048572e-11
457.663228700268,9.81026971977751e-12
457.819481082891,4.02123817109172e-11
457.975733465513,2.15478693953105e-11
458.131985848135,4.03791286551289e-11
458.288238230757,1.66849090529562e-10
458.444490613379,2.73189149721816e-11
458.600742996001,4.78977445983167e-11
458.756995378623,6.79651015212109e-11
458.913247761246,2.9760669059598e-11
459.069500143868,8.43609806260691e-11
459.22575252649,1.32372419551623e-10
459.382004909112,5.27241967991086e-11
459.538257291734,2.68954312434052e-11
459.694509674356,5.89761201604468e-11
459.850762056979,9.85097226035344e-11
460.007014439601,8.94087585116342e-11
460.163266822223,2.09893686201609e-10
460.319519204845,2.14895305334578e-10
460.475771587467,1.86665220457268e-11
460.632023970089,3.79478164471888e-12
460.788276352711,1.62351912807471e-13
460.944528735334,4.25803956861556e-11
461.100781117956,1.33274946421502e-10
461.257033500578,9.86501485597082e-11
461.4132858832,1.88626478468609e-10
461.569538265822,4.95397378666004e-11
461.725790648444,9.22462369379521e-11
461.882043031066,2.37558700555339e-10
462.038295413689,5.59853145017448e-11
462.194547796311,6.73812976217864e-11
462.350800178933,1.43821364698533e-10
462.507052561555,1.40452550541913e-11
462.663304944177,2.05872575246688e-11
462.819557326799,4.5868902705269e-12
462.975809709421,2.55053259898438e-11
463.132062092044,1.05500414411499e-12
463.288314474666,2.52681950883602e-11
463.444566857288,2.16072650943076e-11
463.60081923991,7.61935701106322e-11
463.757071622532,1.31408971324828e-10
463.913324005154,7.001047620013e-11
464.069576387776,5.32675437080081e-11
464.225828770399,1.04256122686245e-11
464.382081153021,2.69758135346137e-10
464.538333535643,1.96083374133354e-10
464.694585918265,2.88567284697844e-10
464.850838300887,1.7913532275213e-11
465.007090683509,6.7451987543816e-10
465.163343066131,2.05669474793259e-10
465.319595448754,2.26411531753154e-10
465.475847831376,3.63792570187819e-10
465.632100213998,2.93708679408364e-10
465.78835259662,1.38787189245011e-09
465.944604979242,5.39450637535778e-10
466.100857361864,9.06104577485346e-11
466.257109744487,3.72586243386072e-10
466.413362127109,9.75713551947417e-10
466.569614509731,2.5503825778688e-10
466.725866892353,9.1357644081298e-11
466.882119274975,2.76477608225761e-10
467.038371657597,4.46175914273644e-10
467.194624040219,5.66863485607799e-10
467.350876422842,9.54458483019639e-10
467.507128805464,1.34938584990236e-09
467.663381188086,5.72532586789828e-10
467.819633570708,1.49868126263686e-10
467.97588595333,1.46519943367343e-10
468.132138335952,3.53204275853607e-10
468.288390718574,2.01009294452582e-10
468.444643101197,5.44531686627455e-10
468.600895483819,3.47927308031224e-10
468.757147866441,1.16867815100031e-10
468.913400249063,3.1450430400391e-10
469.069652631685,2.09674160555467e-09
469.225905014307,6.96522196995918e-09
469.382157396929,3.41691863220413e-09
469.538409779552,2.73334063976646e-09
469.694662162174,2.19208932791648e-08
469.850914544796,1.63182666539005e-08
470.007166927418,2.65454322072401e-11
470.16341931004,4.96067371305558e-09
470.319671692662,7.51635581148173e-09
470.475924075285,1.49564741878703e-09
470.632176457907,4.65234199010428e-11
470.788428840529,4.62891119616056e-10
470.944681223151,2.23894749240699e-10
471.100933605773,1.71214169633276e-11
471.257185988395,9.3534307818339e-11
471.413438371017,3.34854032527843e-11
471.56969075364,1.24189975794803e-10
471.725943136262,3.54234935205243e-10
471.882195518884,4.35076148827413e-10
472.038447901506,1.07739868757144e-10
472.194700284128,9.0429145393784e-11
472.35095266675,5.1437865344701e-11
472.507205049372,8.40856505160776e-11
472.663457431995,6.69396682566509e-11
472.819709814617,2.50861384033511e-10
472.975962197239,3.37376115210397e-10
473.132214579861,2.79989997382141e-10
473.288466962483,1.35678165492762e-10
473.444719345105,3.33788016689253e-10
473.600971727727,3.30079817752046e-10
473.75722411035,1.33052516058184e-10
473.913476492972,6.04986845638158e-11
474.069728875594,2.9866040826425e-12
474.225981258216,3.88299195547088e-11
474.382233640838,1.21115195241474e-10
474.53848602346,1.40822566861512e-10
474.694738406082,5.02513745082337e-12
474.850990788705,9.89812643607598e-11
475.007243171327,1.12734910812574e-10
475.163495553949,2.10924111696718e-10
475.319747936571,5.61025266289401e-11
475.476000319193,5.38456457410251e-11
475.632252701815,1.72908424637945e-10
475.788505084438,1.7706837046056e-10
475.94475746706,6.12240413716916e-12
476.101009849682,7.9948997925881e-11
476.257262232304,1.11212394238054e-10
476.413514614926,7.23366315644408e-11
476.569766997548,2.24255194955676e-11
476.72601938017,1.63505378718681e-12
476.882271762793,5.94160866981924e-11
477.038524145415,5.55132130352548e-11
477.194776528037,2.33318435699666e-10
477.351028910659,2.29384693882075e-10
477.507281293281,2.17786766368961e-10
477.663533675903,5.0826484874007e-11
477.819786058525,3.28158088685518e-12
477.976038441148,8.34334951783253e-11
478.13229082377,2.24189645686438e-10
478.288543206392,5.81306983559958e-11
478.444795589014,7.07426196649287e-13
478.601047971636,1.22612102288002e-11
478.757300354258,6.30923969012952e-12
478.91355273688,1.95161734298619e-10
479.069805119503,8.46506799111365e-11
479.226057502125,3.34971360822886e-10
479.382309884747,1.43535739305191e-10
479.538562267369,7.08373227947292e-11
479.694814649991,1.08380856582237e-10
479.851067032613,1.72418264231272e-11
480.007319415235,3.62303152837671e-11
480.163571797858,2.96370121104594e-11
480.31982418048,4.36296573598913e-11
480.476076563102,1.60922432864963e-10
480.632328945724,1.28733887450153e-10
480.788581328346,4.73795983207663e-11
480.944833710968,2.64359697256117e-11
481.10108609359,2.08383362457162e-12
481.257338476213,2.58103416563004e-11
481.413590858835,5.89639148589438e-11
481.569843241457,1.30013009068033e-11
481.726095624079,4.51712312260792e-12
481.882348006701,1.05089932786068e-11
482.038600389323,2.91150150416525e-11
482.194852771946,1.48796714242152e-12
482.351105154568,6.46125257839025e-11
482.50735753719,7.85868678424559e-11
482.663609919812,4.30513940350382e-12
482.819862302434,6.37155228189373e-11
482.976114685056,6.97963969975415e-11
483.132367067678,4.05510724042391e-11
483.288619450301,9.80393738709595e-11
483.444871832923,5.01927340647748e-12
483.601124215545,4.28730988340628e-11
483.757376598167,4.71308432143348e-11
483.913628980789,6.85281475635531e-12
484.069881363411,1.0667336590162e-11
484.226133746033,2.79329627554873e-11
484.382386128656,1.43032810390829e-10
484.538638511278,3.83452823007234e-11
484.6948908939,8.78914994582237e-11
484.851143276522,1.1757619273215e-10
485.007395659144,1.59878344722576e-10
485.163648041766,2.73637431533697e-10
485.319900424388,2.56349459368026e-10
485.476152807011,2.88309033364533e-10
485.632405189633,2.38126516945786e-10
485.788657572255,2.62089130371173e-10
485.944909954877,2.8885497222324e-10
486.101162337499,1.96518085899894e-10
486.257414720121,1.0216968007838e-10
486.413667102743,2.9551307570799e-11
486.569919485366,4.5074960553051e-11
486.726171867988,1.73960230814579e-10
486.88242425061,3.3425389237185e-11
487.038676633232,1.29946202493508e-10
487.194929015854,1.15091307191349e-10
487.351181398476,1.78350926579571e-10
487.507433781098,4.06298017966474e-10
487.663686163721,2.10875171175983e-10
487.819938546343,1.26370013098814e-10
487.976190928965,1.61626423802995e-10
488.132443311587,1.23446519404118e-10
488.288695694209,3.33548139566203e-10
488.444948076831,1.29115224386029e-10
488.601200459454,3.0507669299868e-10
488.757452842076,6.70511517726549e-10
488.913705224698,5.33058219131444e-10
489.06995760732,9.92439773973999e-10
489.226209989942,9.90523535096287e-10
489.382462372564,2.6104324618474e-10
489.538714755186,3.74378575085204e-10
489.694967137809,8.60873393084726e-10
489.851219520431,1.5641335461253e-09
490.007471903053,1.24873846350366e-09
490.163724285675,5.05713923674436e-10
490.319976668297,1.05489518879545e-10
490.476229050919,6.49094772539038e-11
490.632481433541,5.64082991181625e-11
490.788733816164,1.8514581336109e-10
490.944986198786,8.66003939045365e-10
491.101238581408,2.12081483498891e-09
491.25749096403,1.44479464774492e-09
491.413743346652,1.28054145938906e-10
491.569995729274,2.89912058594236e-10
491.726248111896,1.64970856931092e-09
491.882500494519,5.96610035328837e-10
492.038752877141,4.42543769772462e-10
492.195005259763,1.21632940589441e-10
492.351257642385,1.01598377348543e-09
492.507510025007,2.42342247115052e-09
492.663762407629,3.2765683776064e-10
492.820014790252,6.27101734969167e-10
492.976267172874,2.94180138211551e-10
493.132519555496,9.55226803033956e-10
493.288771938118,1.50835468011211e-09
493.44502432074,4.94884868746522e-10
493.601276703362,2.3498749751061e-10
493.757529085984,2.21211751109516e-10
493.913781468607,1.72542657867626e-09
494.070033851229,7.91610372933326e-10
494.226286233851,6.89397885991953e-12
494.382538616473,2.98037244563014e-10
494.538790999095,5.90814153666636e-11
494.695043381717,9.06011374124042e-10
494.851295764339,1.92546863450445e-09
495.007548146962,1.04590753968364e-09
495.163800529584,7.90775526126493e-10
495.320052912206,1.54060531178048e-09
495.476305294828,6.64331971516245e-09
495.63255767745,6.84918514147526e-09
495.788810060072,2.43524287122982e-09
495.945062442694,1.22259408605564e-09
496.101314825317,1.33431982302213e-11
496.257567207939,3.55277713894446e-10
496.413819590561,6.67345422785648e-10
496.570071973183,1.10556786026647e-09
496.726324355805,7.12340484222944e-11
496.882576738427,5.37255262721906e-10
497.03882912105,8.28060773016827e-10
497.195081503672,1.45119228609654e-09
497.351333886294,1.71373818054453e-09
497.507586268916,3.7978511208423e-09
497.663838651538,3.71617243809232e-09
497.82009103416,3.10081383013981e-09
497.976343416782,4.48742977172907e-09
498.132595799404,1.13277794098897e-09
498.288848182027,8.51727526473698e-10
498.445100564649,1.33002565432614e-09
498.601352947271,4.54380108412582e-11
498.757605329893,8.93317767177335e-10
498.913857712515,1.40844158375537e-09
499.070110095137,9.60418630424207e-11
499.22636247776,2.63822841281569e-10
499.382614860382,2.00359220130786e-11
499.538867243004,8.78139213064459e-11
499.695119625626,2.6733017810717e-10
499.851372008248,6.12117226504581e-10
500.00762439087,1.80584524233441e-10
500.163876773492,8.56679310440711e-10
500.320129156115,2.0291522650291e-10
